Catalog,PME Code,SMILES,Viability Mask 1,Viability Mask 2,LPS Abs,LPS Abs Std,LPS Lum,LPS Lum Std,MPLA Abs,MPLA Abs Std,MPLA Lum,MPLA Lum Std,CpG Abs,CpG Abs Std,cGAMP Abs,cGAMP Abs Std,cGAMP Lum,cGAMP Lum Std,LMCpG Abs,LMCpG Abs Std,LMcGAMP Lum,LMcGAMP Lum Std
S1409,Primary,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC.Cl,33.02993,22.08021,1.209125519,0.222239211,0.963043272,0.2163674089999999,0.909368157,0.039628703,0.984613538,0.042956296,0.915977418,0.03246865,0.899816155,0.132360205,0.639604747,0.045801308,1.0114903646666666,0.1316749966650049,0.8624205189999999,0.1300741568720496
S1415,Primary,COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O,30.4977,7.651196,0.9523139000000002,0.099380799,1.230609059,0.1811005319999999,1.102903128,0.062864445,1.051207066,0.038568553,0.705011547,0.025348,0.92105031,0.138410658,1.024725676,0.075157173,0.9200761916666668,0.0694526283616788,1.1021806003333332,0.1153740823358936
S1422,Primary,Cc1cc(Cl)ccc1OCCCC(=O)NO,30.43187,36.29808,1.51265204,0.181425586,1.040719867,0.105176546,1.309195518,0.0581605809999999,0.70400089,0.044466995,0.823098898,0.036243059,0.842122912,0.124159865,0.081713095,0.004186575,1.214982152,0.1119694240457016,0.6088112840000001,0.0659720821839328
S1425,Primary,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1.Cl.Cl,31.80138,12.86338,0.911920369,0.148159608,1.159026146,0.188959077,0.91637373,0.04519755,1.0203576090000002,0.052877963,0.971990705,0.0467620309999999,0.92585516,0.1356753259999999,1.020985365,0.07762301,0.933428268,0.0934180130951932,1.0667897066666667,0.1218290379085673
S1426,Primary,CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,29.77164,22.71511,1.020628095,0.1675177219999999,1.189006925,0.138400793,1.067194223,0.049660802,1.337894201,0.048336431,0.971001863,0.080730669,0.980322242,0.156161055,0.954052925,0.128716931,1.0196080603333333,0.1111242898088142,1.160318017,0.1126339770982471
S1430,Primary,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,89.65124,80.1654,1.536931276,0.205333441,0.987336636,0.165441364,1.148107409,0.2472007719999999,0.783567667,0.288202852,2.260565996,0.1155959219999999,1.420874715,0.243884206,1.031188488,0.100721046,1.6485348936666668,0.1971737481286716,0.9340309303333332,0.2004798060740354
S1431,Primary,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,97.60271,89.56669,1.332226753,0.1758620889999999,0.8919438120000001,0.251661032,0.851594567,0.2085717769999999,0.760945797,0.3265007139999999,1.281692743,0.052693088,1.162378907,0.176027879,1.047966123,0.083724529,1.1551713543333333,0.1604225898799348,0.900285244,0.2428619553203606
S1432,Primary,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1.O=C(O)CCC(=O)O,96.75964,90.50733,1.10781765,0.14629145,1.028604865,0.164170429,0.927301049,0.231974661,0.820465207,0.242387474,1.029676199,0.0583700459999999,1.176197767,0.17732802,1.002655864,0.066325568,1.0215982993333332,0.161885241204183,0.950575312,0.1733038740485118
S1437,Primary,Cl.Clc1ccc2nsnc2c1NC1=NCCN1,92.9135,90.18275,0.928647339,0.154018745,1.051327705,0.1582615819999999,0.8809956309999999,0.167439654,0.7462620740000001,0.2857866289999999,0.948808908,0.064076155,1.083388686,0.1723922189999999,0.945324183,0.071134053,0.9194839593333332,0.1364594752818564,0.914304654,0.193029168045085
S1438,Primary,CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1,94.19109,93.43156,0.897732973,0.122832403,1.036929011,0.184211805,0.8242934940000001,0.194898233,0.753269017,0.339498818,1.008785129,0.070202105,1.1138263940000002,0.167963415,0.946117342,0.044879243,0.910270532,0.1390461026658757,0.9121051233333332,0.2245050726798901
S1441,Primary,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.Cl,78.16604,82.49973,1.561172962,0.230244279,0.837101102,0.105810881,1.040536761,0.252674878,0.5277827979999999,0.227387831,1.091215611,0.1136905999999999,1.156377554,0.17399466,0.778666794,0.054273415,1.2309751113333334,0.2079924473892459,0.714516898,0.1481516923074038
S1442,Primary,CC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F,96.42421,88.17431,1.187668324,0.162190735,0.8934369090000001,0.137217045,0.847511053,0.223511323,0.638705969,0.27017808,1.071518898,0.044344705,1.206080437,0.182191461,1.108643293,0.100733444,1.035566091666667,0.161482299226662,0.880262057,0.1843655237936489
S1443,Primary,CC(c1cc2ccccc2s1)N(O)C(N)=O,96.94943,90.12763,1.231127977,0.163259909,1.087947011,0.2319170239999999,0.825615883,0.1848248089999999,0.792178631,0.357922196,1.008905411,0.046841025,1.160133719,0.174573153,1.016813278,0.05110231,1.0218830903333334,0.1449230710085243,0.9656463066666668,0.2479954640027481
S1444,Primary,Cl.O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,96.56461,90.74355,0.912311077,0.122258738,0.7637795209999999,0.05349534,0.7303475140000001,0.164632976,0.607288837,0.2276278139999999,0.337979555,0.014874874,1.039202809,0.156603575,0.8020824190000001,0.057953939,0.6602127153333334,0.1187047846276426,0.7243835923333334,0.139086103012666
S1451,Primary,CCN1CCN(C(=O)Cc2ccc(Nc3ncc(F)c(Nc4ccc(C(=O)Nc5ccccc5Cl)cc4)n3)cc2)CC1,18.43224,35.87296,1.073516846,0.155184165,0.11273066,0.011190766,1.76308012,0.072201654,0.052428663,0.002416627,0.35098803,0.02776093,1.281410336,0.210612431,0.0304328089999999,0.001230733,1.062528332,0.100109728367673,0.0651973773333332,0.0066480080585885
S1452,Primary,Cc1ccc(C(=O)N(CCCN)C(c2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)C(C)C)cc1,7.273683,5.378947,0.331014633,0.045152772,0.1445756259999999,0.015831953,0.877767682,0.090949863,0.128051221,0.007608887,0.254338145,0.029024066,1.268035412,0.198180303,0.119334973,0.0255741229999999,0.48770682,0.0609727994168304,0.1306539399999999,0.0179125809083271
S1453,Primary,Cn1cncc1C(N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,21.64151,29.21533,0.8213108179999999,0.126460761,0.6405460829999999,0.035011701,0.538553298,0.130593434,0.481068254,0.289135933,0.4709405,0.0402833629999999,1.060339689,0.1595596819999999,0.37365374,0.01417557,0.6102682053333333,0.1075015014022304,0.4984226923333333,0.1683511743781618
S1454,Primary,CCc1cccc(CC)c1NC(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1,88.04339,88.35316,1.110382318,0.150868014,0.3830795589999999,0.043410495,0.858218908,0.157581046,0.316802442,0.109546028,1.182512164,0.062765829,1.041697741,0.156978384,0.424532652,0.091702275,1.05037113,0.1310629530630421,0.3748048843333333,0.086205395358793
S1455,Primary,COc1ccc(C2(C#N)CCC(C(=O)O)CC2)cc1OC1CCCC1,93.4056,86.62246,1.966939211,0.285564125,0.8524096609999999,0.097401924,1.110967159,0.24950242,0.7785412070000001,0.263947815,1.950511217,0.080558419,1.277835727,0.196890697,0.983376265,0.047025312,1.6761391956666667,0.2238213468704088,0.8714423776666665,0.1646885584073499
S1456,Primary,COc1nc(C)cnc1NS(=O)(=O)c1cccnc1-c1ccc(-c2nnco2)cc1,96.85341,88.30891,1.06493187,0.1592815669999999,0.998040795,0.051166348,0.8963184359999999,0.232113883,0.841561675,0.26728949,1.015060425,0.043168977,1.122766495,0.169098765,1.071900606,0.053216211,0.992103577,0.1644293494103568,0.9705010253333332,0.160097503358957
S1457,Primary,COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C.O=S(=O)(O)O,93.22969,91.86796,1.538429737,0.288248032,0.8949206470000001,0.102598138,1.55974865,0.220731243,0.773287416,0.252851665,2.668300152,0.125969395,1.5347223280000002,0.233544394,0.7774313690000001,0.068005048,1.922159513,0.2218689538630586,0.815213144,0.1623627922973955
S1458,Primary,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,94.9653,93.28261,0.580033779,0.080168888,0.8294823170000001,0.133870706,0.8012834790000001,0.1764142219999999,0.648892224,0.325180978,0.752522945,0.081534728,1.286788583,0.199932918,0.885738373,0.062414799,0.7112800676666667,0.1213767415900533,0.788037638,0.2062034929482567
S1459,Primary,O=C(NCc1ccccc1)c1csc(Nc2ccncn2)n1,91.22433,91.0064,0.8442624809999999,0.163069844,0.5077217820000001,0.058070879,0.934936523,0.2327815439999999,0.4012163279999999,0.169895038,1.007466912,0.092953764,1.081199169,0.16518791,0.652891815,0.024934802,0.9288886386666664,0.1726455168748727,0.5206099750000001,0.1046554589683584
S1460,Primary,O=C1c2ccccc2-c2n[nH]c3cccc1c23,82.47787,86.44264,0.37586385,0.051347993,0.204635158,0.015145202,0.836686611,0.1640607419999999,0.179635882,0.048829459,0.316042006,0.015643537,0.998107135,0.150921017,0.063797668,0.009020813,0.5095308223333334,0.0996615333693479,0.149356236,0.0299725890163799
S1462,Primary,Cc1cc(C(C)Nc2ccccc2C(=O)O)c2nc(N3CCOCC3)cc(=O)n2c1,68.86794,76.66466,1.716131687,0.2261231689999999,1.038366079,0.09904369,0.980451226,0.1887812469999999,0.842913151,0.3075152339999999,1.239501238,0.06039932,1.237862587,0.189975426,1.001492739,0.057584126,1.3120280503333337,0.1736069551543945,0.9609239896666668,0.189465215134665
S1470,Primary,Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCC(=O)O,96.00346,93.22914,0.731887341,0.1217074019999999,0.4746464489999999,0.034344453,0.7894607779999999,0.196495935,0.509938896,0.149940744,0.87703681,0.040692043,1.09759593,0.16561614,0.75220418,0.032340162,0.7994616429999999,0.1354980769071744,0.5789298416666666,0.0907517754488013
S1472,Primary,CC(NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O.CS(=O)(=O)O,94.74731,91.76197,1.080975056,0.148127481,0.956515312,0.058780383,1.068654537,0.241316661,0.619318962,0.2095249,1.172659636,0.116826117,1.075392008,0.162112489,0.778930902,0.278830767,1.107429743,0.176846282702325,0.7849217253333333,0.2042077486053887
S1474,Primary,CC1=C(C(=O)Nc2cc3cn[nH]c3cc2F)C(c2ccc(C(F)(F)F)cc2)CC(=O)N1,93.94107,91.69628,1.239081621,0.163275525,0.791953325,0.070594668,1.008128166,0.246813148,0.774327755,0.288909554,1.394006014,0.091754861,1.100174069,0.165608898,1.034388661,0.039250623,1.2137386003333333,0.1788803898389692,0.8668899136666667,0.173198295746424
S1475,Primary,O=C(NCC(O)CO)c1ccncc1Nc1ccc(I)cc1F,52.16544,70.11697,0.194234729,0.02559277,2.388774157,0.19743669,0.208620697,0.013666916,1.960322261,0.79498744,0.2886314989999999,0.02029117,0.91942215,0.138478085,0.7267676590000001,0.027506508,0.2304956416666666,0.0204410212497064,1.6919546923333335,0.4731958313067518
S1476,Primary,Cc1cccc(-c2nc(C(C)(C)C)[nH]c2-c2ccc3nccnc3c2)n1,98.21445,90.75884,1.690416098,0.230942532,0.8417521720000001,0.077031679,1.257467031,0.314948589,0.6949806209999999,0.229719967,1.148336172,0.090976335,1.269117594,0.195884585,0.874192595,0.059564404,1.3654064336666665,0.2315194450650557,0.803641796,0.144052144530971
S1480,Primary,CC1CCC(C(=O)N(c2cc(C#CC(C)(C)C)sc2C(=O)O)C2CCC(O)CC2)CC1,52.94307,0.6600333,1.118822217,0.162622198,0.707541943,0.057124067,0.7052113409999999,0.158454344,0.669198573,0.323341012,0.987149596,0.044954799,1.112787008,0.167598709,1.054169893,0.097396426,0.9370610513333334,0.1336346915636703,0.8103034696666667,0.1977360470167053
S1482,Primary,COC(=O)NC(C(=O)N1CCCC1c1ncc(-c2ccc(-c3ccc(-c4cnc(C5CCCN5C(=O)C(NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C,94.28485,90.28655,1.879001856,0.37208882,4.150468826,0.220945776,1.305302143,0.335521907,3.257002354,0.7073479290000001,0.934663057,0.044405464,1.170418382,0.178630888,1.038817883,0.039350279,1.372989018666667,0.2904002325980269,2.8154296876666667,0.4284493642000219
S1483,Primary,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,96.06984,91.78239,1.147685528,0.1677095,0.958555102,0.048924033,0.853007555,0.149385571,0.753748298,0.28606537,0.716530442,0.055836525,1.130445242,0.171909228,1.062656164,0.056887884,0.9057411749999998,0.1336166690416053,0.9249865213333336,0.1707465844111475
S1484,Primary,Cn1cc(/C=C/C(=O)c2cccc(F)c2)cc1/C=C/C(=O)NO,89.47102,90.2793,1.258477926,0.208459631,0.992037296,0.056483991,1.064648747,0.340166092,0.4898818139999999,0.264398873,0.78663367,0.051206253,0.973103166,0.146754235,0.07422328,0.004066599,1.036586781,0.2322286719661668,0.51871413,0.1561129318905441
S1485,Primary,COc1ccc(S(=O)(=O)N(C(C)=O)c2ccccc2/C=C/c2cc[n+]([O-])cc2)cc1,46.49885,61.99163,1.848398685,0.300239742,0.653942049,0.0745428279999999,1.6138191219999998,0.343601316,0.67444247,0.214189976,2.590664864,0.201336786,2.074689865,0.325510293,0.48025617,0.023588665,2.017627557,0.2879480673257871,0.6028802296666668,0.1316439695309541
S1486,Primary,CCN1CCN(Cc2ccc(-c3cc4c(NC(C)c5ccccc5)ncnc4[nH]3)cc2)CC1,36.38665,54.17551,0.832490623,0.116324216,0.3619058129999999,0.042392038,0.930425286,0.058684412,0.505665302,0.174173474,0.2151923919999999,0.011144703,1.284210443,0.20155625,0.30203855,0.051422752,0.6593694336666666,0.0754969929749051,0.3898698883333333,0.1076689112577312
S1487,Primary,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,56.66241,74.19648,0.869667113,0.119775549,0.269008338,0.014005331,1.009956002,0.163918436,0.109661132,0.0336880529999999,2.420058012,0.1329063919999999,1.125538826,0.17242983,0.401908576,0.047608025,1.4332270423333335,0.1400946642255337,0.260192682,0.0346292663111757
S1489,Primary,CC(=O)Nc1nc(C)c(-c2ccc(Cl)c(S(=O)(=O)NCCO)c2)s1,56.07654,64.12417,1.276463509,0.191610083,0.813083291,0.053726777,1.403526068,0.1868036539999999,0.7561162109999999,0.156557053,0.965711474,0.040625691,1.16907382,0.177174658,0.0872530419999999,0.016479766,1.2152336836666666,0.1562695063282725,0.552150848,0.0960351673403503
S1490,Primary,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,10.05238,1.890707,0.181949303,0.0244626529999999,0.022876851,0.001227904,0.2211174669999999,0.01011561,0.022421233,0.006487533,0.246105805,0.028450301,0.986838698,0.148905069,0.070590995,0.003370087,0.2163908583333333,0.022436329055508,0.038629693,0.004279926753535
S1491,Primary,Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,94.19586,91.33516,1.102933049,0.146488816,0.921913266,0.13483651,0.8441405890000001,0.219367191,0.7334012990000001,0.262446105,1.03198123,0.073113821,1.288120508,0.206031501,1.011344671,0.0918996109999999,0.9930182893333334,0.1580364604783047,0.8888864120000001,0.1784230748909292
S1497,Primary,C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,57.54125,73.86794,0.895917535,0.118243329,0.976697564,0.053757224,0.8461110000000001,0.21601285,0.709901333,0.209730849,1.019154549,0.054815549,1.166468024,0.1758672,0.95981276,0.037543707,0.9203943613333334,0.1456568806365335,0.8821372190000001,0.1268679078014463
S1501,Primary,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,25.61591,26.57834,0.479439557,0.065797836,0.922468185,0.046923634,0.476976991,0.064802147,0.789968193,0.277785093,0.4393441079999999,0.020270303,1.065301657,0.160286769,0.449297726,0.017718317,0.4652535519999999,0.0545880287908265,0.7205780346666667,0.1629727217237055
S1504,Primary,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,96.72605,89.86028,1.2039351459999998,0.159700289,0.94808495,0.1000946309999999,1.017046928,0.416785449,0.462657571,0.023279671,1.148973346,0.082017936,1.178236008,0.1871285589999999,0.429784715,0.215356201,1.1233184733333337,0.262005874381037,0.6135090786666667,0.137766918556968
S1512,Primary,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,96.81817,93.46659,1.170818567,0.161402658,0.5793412920000001,0.055244252,0.983743846,0.263472646,0.612647235,0.106626771,1.184180021,0.068662763,1.203446865,0.1833300289999999,0.8877750640000001,0.0364339839999999,1.1129141446666666,0.1827413730043094,0.6932545303333333,0.072453734348291
S1515,Primary,CCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCN(CC)CC,18.08143,16.82617,4.929756165,0.6518242360000001,0.290869296,0.019492831,2.673632622,0.124608628,0.241266161,0.099302068,1.5407786369999998,0.126812145,1.161811233,0.1795929819999999,0.058203444,0.002365838,3.0480558079999995,0.3900783959362217,0.1967796336666666,0.0584421889816863
S1523,Primary,COc1cc(Nc2nc3ccccc3nc2NS(=O)(=O)c2ccc(NC(=O)c3ccc(C)c(OC)c3)cc2)cc(OC)c1,75.30744,83.4855,2.083274603,0.275743991,0.957550645,0.1032632959999999,0.962522745,0.274185807,0.756103277,0.237754598,1.0432748790000002,0.049241472,1.168700457,0.202235043,1.012954712,0.051927943,1.3630240756666667,0.2263016629026958,0.9088695446666666,0.1526292549886122
S1524,Primary,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,29.5152,33.52498,1.137605309,0.183110178,0.841690719,0.04310089,1.2808790209999998,0.078673035,0.316670358,0.113390028,2.37863493,0.1078528169999999,1.457659245,0.2273551369999999,0.431768507,0.06432879,1.5990397533333336,0.1308319709374565,0.5300431946666667,0.0792741622293522
S1525,Primary,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,28.81215,1.697921,0.932948947,0.131411865,0.036671884,0.0018945879999999,0.797848105,0.089350477,0.028857768,0.002069341,0.2029118389999999,0.009196643,1.050665498,0.160896242,0.017907191,0.001343496,0.6445696303333334,0.0919006061738717,0.0278122809999999,0.0017959785973149
S1526,Primary,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,56.25935,71.94705,1.641177654,0.2275034789999999,1.33487916,0.0679321359999999,1.75775218,0.145653576,1.033891916,0.0666808629999999,2.004377365,0.082713224,2.179100275,0.328157425,0.072193801,0.0056164219999999,1.8011023996666669,0.1631096508315447,0.813654959,0.0550534794178331
S1528,Primary,CC1(c2cc(-c3cncnc3)c(F)cc2F)CCSC(N)=N1,92.14249,90.59816,1.101797223,0.153033555,0.805491805,0.0609463159999999,0.8822401759999999,0.183811843,0.716911435,0.153954729,0.911133766,0.048001364,1.086799383,0.165607452,0.822656512,0.038129885,0.965057055,0.1408429308708287,0.781686584,0.0980992696974999
S1529,Primary,CCS(=O)(=O)Nc1ccc2c(c1)/C(=C(/Nc1ccc(CN3CCCCC3)cc1)c1ccccc1)C(=O)N2,9.419047,8.565547,0.1963130089999999,0.0259395329999999,0.018814029,0.001003374,0.227210283,0.009754727,0.017391853,0.000642914,0.197408646,0.008239877,0.941848099,0.141761184,0.020616883,0.000836263,0.2069773126666666,0.0166924098927001,0.0189409216666666,0.0008405223773426
S1530,Primary,CNC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1cccc(CN(C)C)c1)c1ccccc1,96.05243,93.93179,1.032591581,0.1511086519999999,0.710116148,0.112089887,1.132940292,0.110536754,0.71413821,0.023704991,0.19690834,0.008319183,1.041864157,0.158542827,0.442850113,0.016849926,0.787480071,0.1081995186371009,0.622368157,0.0668580321083122
S1531,Primary,CN(C)Cc1cccc(N/C(=C2\C(=O)Nc3cc(C(=O)N(C)C)ccc32)c2ccccc2)c1,96.9805,90.46301,1.885049582,0.266562939,0.823234737,0.043184955,1.399546385,0.174108535,0.786379814,0.025998536,0.400532514,0.018864647,1.325918913,0.294178188,0.680701494,0.083848439,1.2283761603333334,0.1841425691455749,0.7634386816666666,0.0564842896601407
S1532,Primary,NC(=O)Nc1cc(-c2cccc(F)c2)sc1C(=O)NC1CCCNC1,32.63105,61.11437,0.239044651,0.031556923,0.135143489,0.0096566569999999,0.401140809,0.016392872,0.17825368,0.017189384,0.254974306,0.0124815669999999,0.937953234,0.141478062,0.0410781729999999,0.00243658,0.2983865886666666,0.0217589457190354,0.1181584473333333,0.0114697118361288
S1533,Primary,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,34.71051,2.293624,0.494434595,0.0701906529999999,0.023431946,0.001611907,0.934884667,0.040788956,0.02195091,0.0018648389999999,0.705793977,0.052485012,1.085315943,0.163374364,0.016771371,0.001082105,0.711704413,0.055812612627065,0.0207180756666666,0.0015542221959975
S1536,Primary,COCCOc1ccc2c(c1)ncn2-c1ccc2cccc(N3CCC(N)CC3)c2n1,9.96947,9.795538,0.593319178,0.078182995,0.027167831,0.001384846,0.8705990309999999,0.127869159,0.020090058,0.001205768,0.7581143379999999,0.040406078,3.003054619,0.478430539,0.021363411,0.004739302,0.7406775156666666,0.0896209679146559,0.0228737666666666,0.0029344311408257
S1537,Primary,Cc1ccc2c(=O)c3cccc(CC(=O)O)c3oc2c1C,95.20363,92.5265,1.977252126,0.266522914,6.077999592,0.723607063,0.963987589,0.1246600819999999,0.964592338,0.054049302,1.089713097,0.062837049,1.132496238,0.1710530069999999,1.084591508,0.049411699,1.3436509373333332,0.1737076993671903,2.709061146,0.4199087300308008
S1538,Primary,CCCC(NC(=O)C1C2CCCC2CN1C(=O)C(NC(=O)C(NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,93.74071,91.7701,1.302635312,0.171912178,1.047913551,0.056516614,1.024099112,0.062579975,1.072775126,0.0643749159999999,0.886680007,0.063339703,1.117332816,0.171213403,1.070410967,0.095943816,1.0711381436666667,0.1117765154103379,1.0636998813333334,0.0742596195714151
S1540,Primary,N#CC1CC2CC2N1C(=O)C(N)C12CC3CC(CC(O)(C3)C1)C2,95.69335,89.74739,1.095532179,0.1450841719999999,1.051590204,0.064129367,0.875175059,0.04902957,0.8780339359999999,0.033396885,0.963814974,0.069294795,1.219498038,0.1959097389999999,0.977129579,0.038732611,0.9781740706666668,0.0970482428372653,0.9689179063333334,0.0473573042391605
S1541,Primary,NC(=O)C1CCCc2c1[nH]c1ccc(Cl)cc21,94.27639,90.52277,1.093940258,0.148531437,0.919312954,0.055010904,1.082616091,0.20829156,0.912416339,0.132629573,1.103356838,0.046682857,1.163584709,0.1766708639999999,1.095278263,0.045682885,1.0933043956666666,0.1501402132255057,0.9756691853333334,0.0869937338260305
S1545,Primary,Cc1cc(NC(=O)Nc2ccc(N(C)C)cc2)c2cc(F)cc(F)c2n1,93.80784,89.66912,1.596222758,0.240164965,0.3483914729999999,0.03702686,1.0444905759999998,0.057987269,0.85816586,0.10896387,1.1707015040000002,0.056460347,1.164500237,0.184771672,0.983986735,0.038079541,1.2704716126666666,0.1463209993620077,0.730181356,0.0699861052152668
S1547,Primary,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,92.73875,91.29118,1.091580987,0.166097566,1.0361895559999998,0.067768186,1.037036657,0.042612866,1.077247143,0.05805115,1.259769917,0.052846294,1.120382547,0.169476837,1.073777914,0.043121938,1.1294625203333333,0.1035969571132806,1.062404871,0.0572187748526913
S1548,Primary,CCOc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1,95.57056,90.91222,1.042158365,0.175282121,0.922246456,0.078651465,1.032901287,0.04831877,0.987422228,0.067434549,1.20472312,0.0767157,1.14291954,0.1737664639999999,1.020353436,0.11051219,1.093260924,0.1139353970503483,0.97667404,0.0874574477180678
S1549,Primary,Cl.OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,12.68671,1.850415,0.949487627,0.126456276,1.15091157,0.061745659,1.115582108,0.0456072609999999,1.269172192,0.052975271,0.4121916,0.017906493,1.079148293,0.162757918,0.598674655,0.023526702,0.8257537783333332,0.0782982641086193,1.0062528056666666,0.0488958466193347
